pref,date,conf.daily,conf.weekly,conf.csum,deaths.daily,deaths.weekly,deaths.csum
Niigata,2020-05-21,0,1,82,0,1,82
Niigata,2020-05-22,0,0,82,0,0,82
Niigata,2020-05-23,0,0,82,0,0,82
Niigata,2020-05-24,0,0,82,0,0,82
Niigata,2020-05-25,0,0,82,0,0,82
Niigata,2020-05-26,0,0,82,0,0,82
Niigata,2020-05-27,0,0,82,0,0,82
Niigata,2020-05-28,0,0,82,0,0,82
Niigata,2020-05-29,0,0,82,0,0,82
Niigata,2020-05-30,0,0,82,0,0,82
Niigata,2020-05-31,0,0,82,0,0,82
Niigata,2020-06-01,0,0,82,0,0,82
Niigata,2020-06-02,0,0,82,0,0,82
Niigata,2020-06-03,0,0,82,0,0,82
Niigata,2020-06-04,0,0,82,0,0,82
Niigata,2020-06-05,0,0,82,0,0,82
Oita,2020-03-03,1,1,1,1,1,1
Oita,2020-03-04,0,1,1,0,1,1
Oita,2020-03-05,0,1,1,0,1,1
Oita,2020-03-06,0,1,1,0,1,1
Oita,2020-03-07,0,1,1,0,1,1
Oita,2020-03-08,0,1,1,0,1,1
Oita,2020-03-09,0,1,1,0,1,1
Oita,2020-03-10,0,0,1,0,0,1
Oita,2020-03-11,0,0,1,0,0,1
Oita,2020-03-12,0,0,1,0,0,1
Oita,2020-03-13,0,0,1,0,0,1
Oita,2020-03-14,0,0,1,0,0,1
Oita,2020-03-15,0,0,1,0,0,1
Oita,2020-03-16,0,0,1,0,0,1
Oita,2020-03-17,0,0,1,0,0,1
Oita,2020-03-18,0,0,1,0,0,1
Oita,2020-03-19,2,2,3,2,2,3
Oita,2020-03-20,5,7,8,5,7,8
Oita,2020-03-21,5,12,13,5,12,13
Oita,2020-03-22,8,20,21,8,20,21
Oita,2020-03-23,1,21,22,1,21,22
Oita,2020-03-24,1,22,23,1,22,23
Oita,2020-03-25,2,24,25,2,24,25
Oita,2020-03-26,0,22,25,0,22,25
Oita,2020-03-27,2,19,27,2,19,27
Oita,2020-03-28,0,14,27,0,14,27
Oita,2020-03-29,1,7,28,1,7,28
Oita,2020-03-30,0,6,28,0,6,28
Oita,2020-03-31,1,6,29,1,6,29
Oita,2020-04-01,0,4,29,0,4,29
Oita,2020-04-02,1,5,30,1,5,30
Oita,2020-04-03,1,4,31,1,4,31
Oita,2020-04-04,1,5,32,1,5,32
Oita,2020-04-05,0,4,32,0,4,32
Oita,2020-04-06,1,5,33,1,5,33
Oita,2020-04-07,2,6,35,2,6,35
Oita,2020-04-08,6,12,41,6,12,41
Oita,2020-04-09,0,11,41,0,11,41
Oita,2020-04-10,1,11,42,1,11,42
Oita,2020-04-11,0,10,42,0,10,42
Oita,2020-04-12,0,10,42,0,10,42
Oita,2020-04-13,1,10,43,1,10,43
Oita,2020-04-14,2,10,45,2,10,45
Oita,2020-04-15,5,9,50,5,9,50
Oita,2020-04-16,5,14,55,5,14,55
Oita,2020-04-17,0,13,55,0,13,55
Oita,2020-04-18,0,13,55,0,13,55
Oita,2020-04-19,0,13,55,0,13,55
Oita,2020-04-20,1,13,56,1,13,56
Oita,2020-04-21,5,16,61,5,16,61
Oita,2020-04-22,0,11,61,0,11,61
Oita,2020-04-23,0,6,61,0,6,61
Oita,2020-04-24,0,6,61,0,6,61
Oita,2020-04-25,0,6,61,0,6,61
Oita,2020-04-26,0,6,61,0,6,61
Oita,2020-04-27,0,5,61,0,5,61
Oita,2020-04-28,0,0,61,0,0,61
Oita,2020-04-29,0,0,61,0,0,61
Oita,2020-04-30,0,0,61,0,0,61
Oita,2020-05-01,0,0,61,0,0,61
Oita,2020-05-02,0,0,61,0,0,61
Oita,2020-05-03,0,0,61,0,0,61
Oita,2020-05-04,0,0,61,0,0,61
Oita,2020-05-05,0,0,61,0,0,61
Oita,2020-05-06,0,0,61,0,0,61
Oita,2020-05-07,0,0,61,0,0,61
Oita,2020-05-08,0,0,61,0,0,61
Oita,2020-05-09,0,0,61,0,0,61
Oita,2020-05-10,0,0,61,0,0,61
Oita,2020-05-11,0,0,61,0,0,61
Oita,2020-05-12,0,0,61,0,0,61
Oita,2020-05-13,0,0,61,0,0,61
Oita,2020-05-14,0,0,61,0,0,61
Oita,2020-05-15,0,0,61,0,0,61
Oita,2020-05-16,0,0,61,0,0,61
Oita,2020-05-17,0,0,61,0,0,61
Oita,2020-05-18,0,0,61,0,0,61
Oita,2020-05-19,0,0,61,0,0,61
Oita,2020-05-20,0,0,61,0,0,61
Oita,2020-05-21,0,0,61,0,0,61
Oita,2020-05-22,0,0,61,0,0,61
Oita,2020-05-23,0,0,61,0,0,61
Oita,2020-05-24,0,0,61,0,0,61
Oita,2020-05-25,0,0,61,0,0,61
Oita,2020-05-26,0,0,61,0,0,61
Oita,2020-05-27,0,0,61,0,0,61
Oita,2020-05-28,0,0,61,0,0,61
Oita,2020-05-29,0,0,61,0,0,61
Oita,2020-05-30,0,0,61,0,0,61
Oita,2020-05-31,0,0,61,0,0,61
Oita,2020-06-01,0,0,61,0,0,61
Oita,2020-06-02,0,0,61,0,0,61
Oita,2020-06-03,0,0,61,0,0,61
Oita,2020-06-04,0,0,61,0,0,61
Oita,2020-06-05,0,0,61,0,0,61
Okayama,2020-03-22,1,1,1,1,1,1
Okayama,2020-03-23,0,1,1,0,1,1
Okayama,2020-03-24,0,1,1,0,1,1
Okayama,2020-03-25,0,1,1,0,1,1
Okayama,2020-03-26,0,1,1,0,1,1
Okayama,2020-03-27,1,2,2,1,2,2
Okayama,2020-03-28,1,3,3,1,3,3
Okayama,2020-03-29,0,2,3,0,2,3
Okayama,2020-03-30,0,2,3,0,2,3
Okayama,2020-03-31,1,3,4,1,3,4
Okayama,2020-04-01,1,4,5,1,4,5
Okayama,2020-04-02,2,6,7,2,6,7
Okayama,2020-04-03,2,7,9,2,7,9
Okayama,2020-04-04,1,7,10,1,7,10
Okayama,2020-04-05,1,8,11,1,8,11
Okayama,2020-04-06,0,8,11,0,8,11
Okayama,2020-04-07,1,8,12,1,8,12
Okayama,2020-04-08,2,9,14,2,9,14
Okayama,2020-04-09,1,8,15,1,8,15
Okayama,2020-04-10,0,6,15,0,6,15
Okayama,2020-04-11,0,5,15,0,5,15
Okayama,2020-04-12,0,4,15,0,4,15
Okayama,2020-04-13,0,4,15,0,4,15
Okayama,2020-04-14,1,4,16,1,4,16
Okayama,2020-04-15,0,2,16,0,2,16
Okayama,2020-04-16,1,2,17,1,2,17
Okayama,2020-04-17,1,3,18,1,3,18
Okayama,2020-04-18,0,3,18,0,3,18
Okayama,2020-04-19,1,4,19,1,4,19
Okayama,2020-04-20,0,4,19,0,4,19
Okayama,2020-04-21,0,3,19,0,3,19
Okayama,2020-04-22,0,3,19,0,3,19
Okayama,2020-04-23,0,2,19,0,2,19
Okayama,2020-04-24,2,3,21,2,3,21
Okayama,2020-04-25,0,3,21,0,3,21
Okayama,2020-04-26,1,3,22,1,3,22
Okayama,2020-04-27,0,3,22,0,3,22
Okayama,2020-04-28,0,3,22,0,3,22
Okayama,2020-04-29,1,4,23,1,4,23
Okayama,2020-04-30,0,4,23,0,4,23
Okayama,2020-05-01,0,2,23,0,2,23
Okayama,2020-05-02,0,2,23,0,2,23
Okayama,2020-05-03,0,1,23,0,1,23
Okayama,2020-05-04,0,1,23,0,1,23
Okayama,2020-05-05,0,1,23,0,1,23
Okayama,2020-05-06,0,0,23,0,0,23
Okayama,2020-05-07,0,0,23,0,0,23
Okayama,2020-05-08,1,1,24,1,1,24
Okayama,2020-05-09,0,1,24,0,1,24
Okayama,2020-05-10,0,1,24,0,1,24
Okayama,2020-05-11,1,2,25,1,2,25
Okayama,2020-05-12,0,2,25,0,2,25
Okayama,2020-05-13,0,2,25,0,2,25
Okayama,2020-05-14,0,2,25,0,2,25
Okayama,2020-05-15,0,1,25,0,1,25
Okayama,2020-05-16,0,1,25,0,1,25
Okayama,2020-05-17,0,1,25,0,1,25
Okayama,2020-05-18,0,0,25,0,0,25
Okayama,2020-05-19,0,0,25,0,0,25
Okayama,2020-05-20,0,0,25,0,0,25
Okayama,2020-05-21,0,0,25,0,0,25
Okayama,2020-05-22,0,0,25,0,0,25
Okayama,2020-05-23,0,0,25,0,0,25
Okayama,2020-05-24,0,0,25,0,0,25
Okayama,2020-05-25,0,0,25,0,0,25
Okayama,2020-05-26,0,0,25,0,0,25
Okayama,2020-05-27,0,0,25,0,0,25
Okayama,2020-05-28,0,0,25,0,0,25
Okayama,2020-05-29,0,0,25,0,0,25
Okayama,2020-05-30,0,0,25,0,0,25
Okayama,2020-05-31,0,0,25,0,0,25
Okayama,2020-06-01,0,0,25,0,0,25
Okayama,2020-06-02,0,0,25,0,0,25
Okayama,2020-06-03,0,0,25,0,0,25
Okayama,2020-06-04,0,0,25,0,0,25
Okayama,2020-06-05,0,0,25,0,0,25
Okinawa,2020-02-14,1,1,1,1,1,1
Okinawa,2020-02-15,0,1,1,0,1,1
Okinawa,2020-02-16,0,1,1,0,1,1
Okinawa,2020-02-17,0,1,1,0,1,1
Okinawa,2020-02-18,0,1,1,0,1,1
Okinawa,2020-02-19,1,2,2,1,2,2
Okinawa,2020-02-20,1,3,3,1,3,3
Okinawa,2020-02-21,0,2,3,0,2,3
Okinawa,2020-02-22,0,2,3,0,2,3
Okinawa,2020-02-23,0,2,3,0,2,3
Okinawa,2020-02-24,0,2,3,0,2,3
Okinawa,2020-02-25,0,2,3,0,2,3
Okinawa,2020-02-26,0,1,3,0,1,3
Okinawa,2020-02-27,0,0,3,0,0,3
Okinawa,2020-02-28,0,0,3,0,0,3
Okinawa,2020-02-29,0,0,3,0,0,3
Okinawa,2020-03-01,0,0,3,0,0,3
Okinawa,2020-03-02,0,0,3,0,0,3
Okinawa,2020-03-03,0,0,3,0,0,3
Okinawa,2020-03-04,0,0,3,0,0,3
Okinawa,2020-03-05,0,0,3,0,0,3
Okinawa,2020-03-06,0,0,3,0,0,3
Okinawa,2020-03-07,0,0,3,0,0,3
Okinawa,2020-03-08,0,0,3,0,0,3
Okinawa,2020-03-09,0,0,3,0,0,3
Okinawa,2020-03-10,0,0,3,0,0,3
Okinawa,2020-03-11,0,0,3,0,0,3
Okinawa,2020-03-12,0,0,3,0,0,3
Okinawa,2020-03-13,0,0,3,0,0,3
Okinawa,2020-03-14,0,0,3,0,0,3
Okinawa,2020-03-15,0,0,3,0,0,3
Okinawa,2020-03-16,0,0,3,0,0,3
Okinawa,2020-03-17,0,0,3,0,0,3
Okinawa,2020-03-18,0,0,3,0,0,3
Okinawa,2020-03-19,0,0,3,0,0,3
Okinawa,2020-03-20,0,0,3,0,0,3
Okinawa,2020-03-21,0,0,3,0,0,3
Okinawa,2020-03-22,0,0,3,0,0,3
Okinawa,2020-03-23,1,1,4,1,1,4
Okinawa,2020-03-24,1,2,5,1,2,5
Okinawa,2020-03-25,0,2,5,0,2,5
Okinawa,2020-03-26,1,3,6,1,3,6
Okinawa,2020-03-27,0,3,6,0,3,6
Okinawa,2020-03-28,2,5,8,2,5,8
Okinawa,2020-03-29,2,7,10,2,7,10
Okinawa,2020-03-30,1,7,11,1,7,11
Okinawa,2020-03-31,1,7,12,1,7,12
Okinawa,2020-04-01,0,7,12,0,7,12
Okinawa,2020-04-02,0,6,12,0,6,12
Okinawa,2020-04-03,2,8,14,2,8,14
Okinawa,2020-04-04,5,11,19,5,11,19
Okinawa,2020-04-05,0,9,19,0,9,19
Okinawa,2020-04-06,6,14,25,6,14,25
Okinawa,2020-04-07,12,25,37,12,25,37
Okinawa,2020-04-08,5,30,42,5,30,42
Okinawa,2020-04-09,3,33,45,3,33,45
Okinawa,2020-04-10,7,38,52,7,38,52
Okinawa,2020-04-11,8,41,60,8,41,60
Okinawa,2020-04-12,9,50,69,9,50,69
Okinawa,2020-04-13,7,51,76,7,51,76
Okinawa,2020-04-14,4,43,80,4,43,80
Okinawa,2020-04-15,11,49,91,11,49,91
Okinawa,2020-04-16,8,54,99,8,54,99
Okinawa,2020-04-17,7,54,106,7,54,106
Okinawa,2020-04-18,9,55,115,9,55,115
Okinawa,2020-04-19,7,53,122,7,53,122
Okinawa,2020-04-20,6,52,128,6,52,128
Okinawa,2020-04-21,4,52,132,4,52,132
Okinawa,2020-04-22,5,46,137,5,46,137
Okinawa,2020-04-23,3,41,140,3,41,140
Okinawa,2020-04-24,1,35,141,1,35,141
Okinawa,2020-04-25,1,27,142,1,27,142
Okinawa,2020-04-26,3,23,145,3,23,145
Okinawa,2020-04-27,0,17,145,0,17,145
Okinawa,2020-04-28,4,17,149,4,17,149
Okinawa,2020-04-29,0,12,149,0,12,149
Okinawa,2020-04-30,2,11,151,2,11,151
Okinawa,2020-05-01,0,10,151,0,10,151
Okinawa,2020-05-02,0,9,151,0,9,151
Okinawa,2020-05-03,0,6,151,0,6,151
Okinawa,2020-05-04,0,6,151,0,6,151
Okinawa,2020-05-05,0,2,151,0,2,151
Okinawa,2020-05-06,0,2,151,0,2,151
Okinawa,2020-05-07,0,0,151,0,0,151
Okinawa,2020-05-08,0,0,151,0,0,151
Okinawa,2020-05-09,0,0,151,0,0,151
Okinawa,2020-05-10,0,0,151,0,0,151
Okinawa,2020-05-11,0,0,151,0,0,151
Okinawa,2020-05-12,0,0,151,0,0,151
Okinawa,2020-05-13,0,0,151,0,0,151
Okinawa,2020-05-14,0,0,151,0,0,151
Okinawa,2020-05-15,0,0,151,0,0,151
Okinawa,2020-05-16,0,0,151,0,0,151
Okinawa,2020-05-17,0,0,151,0,0,151
Okinawa,2020-05-18,0,0,151,0,0,151
Okinawa,2020-05-19,0,0,151,0,0,151
Okinawa,2020-05-20,0,0,151,0,0,151
Okinawa,2020-05-21,0,0,151,0,0,151
Okinawa,2020-05-22,0,0,151,0,0,151
Okinawa,2020-05-23,0,0,151,0,0,151
Okinawa,2020-05-24,0,0,151,0,0,151
Okinawa,2020-05-25,0,0,151,0,0,151
Okinawa,2020-05-26,0,0,151,0,0,151
Okinawa,2020-05-27,0,0,151,0,0,151
Okinawa,2020-05-28,0,0,151,0,0,151
Okinawa,2020-05-29,0,0,151,0,0,151
Okinawa,2020-05-30,0,0,151,0,0,151
Okinawa,2020-05-31,0,0,151,0,0,151
Okinawa,2020-06-01,0,0,151,0,0,151
Okinawa,2020-06-02,0,0,151,0,0,151
Okinawa,2020-06-03,0,0,151,0,0,151
Okinawa,2020-06-04,0,0,151,0,0,151
Okinawa,2020-06-05,0,0,151,0,0,151
Osaka,2020-01-29,1,1,1,1,1,1
Osaka,2020-01-30,0,1,1,0,1,1
Osaka,2020-01-31,0,1,1,0,1,1
Osaka,2020-02-01,0,1,1,0,1,1
Osaka,2020-02-02,0,1,1,0,1,1
Osaka,2020-02-03,0,1,1,0,1,1
Osaka,2020-02-04,0,1,1,0,1,1
Osaka,2020-02-05,0,0,1,0,0,1
Osaka,2020-02-06,0,0,1,0,0,1
Osaka,2020-02-07,0,0,1,0,0,1
Osaka,2020-02-08,0,0,1,0,0,1
Osaka,2020-02-09,0,0,1,0,0,1
Osaka,2020-02-10,0,0,1,0,0,1
Osaka,2020-02-11,0,0,1,0,0,1
Osaka,2020-02-12,0,0,1,0,0,1
Osaka,2020-02-13,0,0,1,0,0,1
Osaka,2020-02-14,0,0,1,0,0,1
Osaka,2020-02-15,0,0,1,0,0,1
Osaka,2020-02-16,0,0,1,0,0,1
Osaka,2020-02-17,0,0,1,0,0,1
Osaka,2020-02-18,0,0,1,0,0,1
Osaka,2020-02-19,0,0,1,0,0,1
Osaka,2020-02-20,0,0,1,0,0,1
Osaka,2020-02-21,0,0,1,0,0,1
Osaka,2020-02-22,0,0,1,0,0,1
Osaka,2020-02-23,0,0,1,0,0,1
Osaka,2020-02-24,0,0,1,0,0,1
Osaka,2020-02-25,0,0,1,0,0,1
Osaka,2020-02-26,0,0,1,0,0,1
Osaka,2020-02-27,1,1,2,1,1,2
Osaka,2020-02-28,2,3,4,2,3,4
Osaka,2020-02-29,0,3,4,0,3,4
Osaka,2020-03-01,0,3,4,0,3,4
Osaka,2020-03-02,2,5,6,2,5,6
Osaka,2020-03-03,2,7,8,2,7,8
Osaka,2020-03-04,9,16,17,9,16,17
Osaka,2020-03-05,1,16,18,1,16,18
Osaka,2020-03-06,13,27,31,13,27,31
Osaka,2020-03-07,10,37,41,10,37,41
Osaka,2020-03-08,14,51,55,14,51,55
Osaka,2020-03-09,0,49,55,0,49,55
Osaka,2020-03-10,18,65,73,18,65,73
Osaka,2020-03-11,7,63,80,7,63,80
Osaka,2020-03-12,9,71,89,9,71,89
Osaka,2020-03-13,3,61,92,3,61,92
Osaka,2020-03-14,10,61,102,10,61,102
Osaka,2020-03-15,4,51,106,4,51,106
Osaka,2020-03-16,2,53,108,2,53,108
Osaka,2020-03-17,4,39,112,4,39,112
Osaka,2020-03-18,5,37,117,5,37,117
Osaka,2020-03-19,2,30,119,2,30,119
Osaka,2020-03-20,4,31,123,4,31,123
Osaka,2020-03-21,2,23,125,2,23,125
Osaka,2020-03-22,6,25,131,6,25,131
Osaka,2020-03-23,3,26,134,3,26,134
Osaka,2020-03-24,8,30,142,8,30,142
Osaka,2020-03-25,7,32,149,7,32,149
Osaka,2020-03-26,7,37,156,7,37,156
Osaka,2020-03-27,20,53,176,20,53,176
Osaka,2020-03-28,15,66,191,15,66,191
Osaka,2020-03-29,17,77,208,17,77,208
Osaka,2020-03-30,8,82,216,8,82,216
Osaka,2020-03-31,28,102,244,28,102,244
Osaka,2020-04-01,34,129,278,34,129,278
Osaka,2020-04-02,33,155,311,33,155,311
Osaka,2020-04-03,35,170,346,35,170,346
Osaka,2020-04-04,41,196,387,41,196,387
Osaka,2020-04-05,21,200,408,21,200,408
Osaka,2020-04-06,20,212,428,20,212,428
Osaka,2020-04-07,53,237,481,53,237,481
Osaka,2020-04-08,43,246,524,43,246,524
Osaka,2020-04-09,92,305,616,92,305,616
Osaka,2020-04-10,80,350,696,80,350,696
Osaka,2020-04-11,70,379,766,70,379,766
Osaka,2020-04-12,45,403,811,45,403,811
Osaka,2020-04-13,24,407,835,24,407,835
Osaka,2020-04-14,59,413,894,59,413,894
Osaka,2020-04-15,74,444,968,74,444,968
Osaka,2020-04-16,52,404,1020,52,404,1020
Osaka,2020-04-17,55,379,1075,55,379,1075
Osaka,2020-04-18,88,397,1163,88,397,1163
Osaka,2020-04-19,48,400,1211,48,400,1211
Osaka,2020-04-20,85,461,1296,85,461,1296
Osaka,2020-04-21,54,456,1350,54,456,1350
Osaka,2020-04-22,31,413,1381,31,413,1381
Osaka,2020-04-23,35,396,1416,35,396,1416
Osaka,2020-04-24,31,372,1447,31,372,1447
Osaka,2020-04-25,29,313,1476,29,313,1476
Osaka,2020-04-26,16,281,1492,16,281,1492
Osaka,2020-04-27,30,226,1522,30,226,1522
Osaka,2020-04-28,32,204,1554,32,204,1554
Osaka,2020-04-29,44,217,1598,44,217,1598
Osaka,2020-04-30,28,210,1626,28,210,1626
Osaka,2020-05-01,14,193,1640,14,193,1640
Osaka,2020-05-02,17,181,1657,17,181,1657
Osaka,2020-05-03,10,175,1667,10,175,1667
Osaka,2020-05-04,13,158,1680,13,158,1680
Osaka,2020-05-05,7,133,1687,7,133,1687
Osaka,2020-05-06,12,101,1699,12,101,1699
Osaka,2020-05-07,8,81,1707,8,81,1707
Osaka,2020-05-08,10,77,1717,10,77,1717
Osaka,2020-05-09,16,76,1733,16,76,1733
Osaka,2020-05-10,11,77,1744,11,77,1744
Osaka,2020-05-11,1,65,1745,1,65,1745
Osaka,2020-05-12,6,64,1751,6,64,1751
Osaka,2020-05-13,12,64,1763,12,64,1763
Osaka,2020-05-14,3,59,1766,3,59,1766
Osaka,2020-05-15,3,52,1769,3,52,1769
Osaka,2020-05-16,2,38,1771,2,38,1771
Osaka,2020-05-17,0,27,1771,0,27,1771
Osaka,2020-05-18,1,27,1772,1,27,1772
Osaka,2020-05-19,3,24,1775,3,24,1775
Osaka,2020-05-20,3,15,1778,3,15,1778
Osaka,2020-05-21,3,15,1781,3,15,1781
Osaka,2020-05-22,1,13,1782,1,13,1782
Osaka,2020-05-23,0,11,1782,0,11,1782
Osaka,2020-05-24,0,11,1782,0,11,1782
Osaka,2020-05-25,0,10,1782,0,10,1782
Osaka,2020-05-26,0,7,1782,0,7,1782
Osaka,2020-05-27,1,5,1783,1,5,1783
Osaka,2020-05-28,0,2,1783,0,2,1783
Osaka,2020-05-29,0,1,1783,0,1,1783
Osaka,2020-05-30,0,1,1783,0,1,1783
Osaka,2020-05-31,1,2,1784,1,2,1784
Osaka,2020-06-01,0,2,1784,0,2,1784
Osaka,2020-06-02,1,3,1785,1,3,1785
Osaka,2020-06-03,0,2,1785,0,2,1785
Osaka,2020-06-04,0,2,1785,0,2,1785
Osaka,2020-06-05,0,2,1785,0,2,1785
Saga,2020-03-13,1,1,1,1,1,1
Saga,2020-03-14,0,1,1,0,1,1
Saga,2020-03-15,0,1,1,0,1,1
Saga,2020-03-16,0,1,1,0,1,1
Saga,2020-03-17,0,1,1,0,1,1
Saga,2020-03-18,0,1,1,0,1,1
Saga,2020-03-19,0,1,1,0,1,1
Saga,2020-03-20,0,0,1,0,0,1
Saga,2020-03-21,0,0,1,0,0,1
Saga,2020-03-22,0,0,1,0,0,1
Saga,2020-03-23,0,0,1,0,0,1
Saga,2020-03-24,0,0,1,0,0,1
Saga,2020-03-25,0,0,1,0,0,1
Saga,2020-03-26,0,0,1,0,0,1
Saga,2020-03-27,0,0,1,0,0,1
Saga,2020-03-28,0,0,1,0,0,1
Saga,2020-03-29,0,0,1,0,0,1
Saga,2020-03-30,0,0,1,0,0,1
Saga,2020-03-31,1,1,2,1,1,2
Saga,2020-04-01,1,2,3,1,2,3
Saga,2020-04-02,0,2,3,0,2,3
Saga,2020-04-03,2,4,5,2,4,5
Saga,2020-04-04,1,5,6,1,5,6
Saga,2020-04-05,2,7,8,2,7,8
Saga,2020-04-06,0,7,8,0,7,8
Saga,2020-04-07,3,9,11,3,9,11
Saga,2020-04-08,0,8,11,0,8,11
Saga,2020-04-09,1,9,12,1,9,12
Saga,2020-04-10,0,7,12,0,7,12
Saga,2020-04-11,1,7,13,1,7,13
Saga,2020-04-12,0,5,13,0,5,13
Saga,2020-04-13,0,5,13,0,5,13
Saga,2020-04-14,2,4,15,2,4,15
Saga,2020-04-15,0,4,15,0,4,15
Saga,2020-04-16,0,3,15,0,3,15
Saga,2020-04-17,1,4,16,1,4,16
Saga,2020-04-18,0,3,16,0,3,16
Saga,2020-04-19,1,4,17,1,4,17
Saga,2020-04-20,0,4,17,0,4,17
Saga,2020-04-21,0,2,17,0,2,17
Saga,2020-04-22,2,4,19,2,4,19
Saga,2020-04-23,13,17,32,13,17,32
Saga,2020-04-24,0,16,32,0,16,32
Saga,2020-04-25,5,21,37,5,21,37
Saga,2020-04-26,0,20,37,0,20,37
Saga,2020-04-27,0,20,37,0,20,37
Saga,2020-04-28,1,21,38,1,21,38
Saga,2020-04-29,3,22,41,3,22,41
Saga,2020-04-30,0,9,41,0,9,41
Saga,2020-05-01,1,10,42,1,10,42
Saga,2020-05-02,0,5,42,0,5,42
Saga,2020-05-03,2,7,44,2,7,44
Saga,2020-05-04,1,8,45,1,8,45
Saga,2020-05-05,0,7,45,0,7,45
Saga,2020-05-06,0,4,45,0,4,45
Saga,2020-05-07,0,4,45,0,4,45
Saga,2020-05-08,0,3,45,0,3,45
Saga,2020-05-09,0,3,45,0,3,45
Saga,2020-05-10,0,1,45,0,1,45
Saga,2020-05-11,0,0,45,0,0,45
Saga,2020-05-12,0,0,45,0,0,45
Saga,2020-05-13,1,1,46,1,1,46
Saga,2020-05-14,0,1,46,0,1,46
Saga,2020-05-15,0,1,46,0,1,46
Saga,2020-05-16,1,2,47,1,2,47
Saga,2020-05-17,0,2,47,0,2,47
Saga,2020-05-18,0,2,47,0,2,47
Saga,2020-05-19,0,2,47,0,2,47
Saga,2020-05-20,0,1,47,0,1,47
Saga,2020-05-21,0,1,47,0,1,47
Saga,2020-05-22,0,1,47,0,1,47
Saga,2020-05-23,0,0,47,0,0,47
Saga,2020-05-24,0,0,47,0,0,47
Saga,2020-05-25,0,0,47,0,0,47
Saga,2020-05-26,0,0,47,0,0,47
Saga,2020-05-27,0,0,47,0,0,47
Saga,2020-05-28,0,0,47,0,0,47
Saga,2020-05-29,0,0,47,0,0,47
Saga,2020-05-30,0,0,47,0,0,47
Saga,2020-05-31,0,0,47,0,0,47
Saga,2020-06-01,0,0,47,0,0,47
Saga,2020-06-02,0,0,47,0,0,47
Saga,2020-06-03,0,0,47,0,0,47
Saga,2020-06-04,0,0,47,0,0,47
Saga,2020-06-05,0,0,47,0,0,47
Saitama,2020-02-01,1,1,1,1,1,1
Saitama,2020-02-02,0,1,1,0,1,1
Saitama,2020-02-03,0,1,1,0,1,1
Saitama,2020-02-04,0,1,1,0,1,1
Saitama,2020-02-05,0,1,1,0,1,1
Saitama,2020-02-06,0,1,1,0,1,1
Saitama,2020-02-07,0,1,1,0,1,1
Saitama,2020-02-08,0,0,1,0,0,1
Saitama,2020-02-09,0,0,1,0,0,1
Saitama,2020-02-10,1,1,2,1,1,2
Saitama,2020-02-11,0,1,2,0,1,2
Saitama,2020-02-12,0,1,2,0,1,2
Saitama,2020-02-13,0,1,2,0,1,2
Saitama,2020-02-14,1,2,3,1,2,3
Saitama,2020-02-15,0,2,3,0,2,3
Saitama,2020-02-16,0,2,3,0,2,3
Saitama,2020-02-17,0,1,3,0,1,3
Saitama,2020-02-18,0,1,3,0,1,3
Saitama,2020-02-19,0,1,3,0,1,3
Saitama,2020-02-20,0,1,3,0,1,3
Saitama,2020-02-21,1,1,4,1,1,4
Saitama,2020-02-22,0,1,4,0,1,4
Saitama,2020-02-23,0,1,4,0,1,4
Saitama,2020-02-24,0,1,4,0,1,4
Saitama,2020-02-25,0,1,4,0,1,4
Saitama,2020-02-26,0,1,4,0,1,4
Saitama,2020-02-27,0,1,4,0,1,4
Saitama,2020-02-28,0,0,4,0,0,4
Saitama,2020-02-29,0,0,4,0,0,4
Saitama,2020-03-01,0,0,4,0,0,4
Saitama,2020-03-02,0,0,4,0,0,4
Saitama,2020-03-03,0,0,4,0,0,4
Saitama,2020-03-04,0,0,4,0,0,4
Saitama,2020-03-05,2,2,6,2,2,6
Saitama,2020-03-06,3,5,9,3,5,9
Saitama,2020-03-07,0,5,9,0,5,9
Saitama,2020-03-08,1,6,10,1,6,10
Saitama,2020-03-09,0,6,10,0,6,10
Saitama,2020-03-10,5,11,15,5,11,15
Saitama,2020-03-11,2,13,17,2,13,17
Saitama,2020-03-12,6,17,23,6,17,23
Saitama,2020-03-13,2,16,25,2,16,25
Saitama,2020-03-14,7,23,32,7,23,32
Saitama,2020-03-15,0,22,32,0,22,32
Saitama,2020-03-16,0,22,32,0,22,32
Saitama,2020-03-17,5,22,37,5,22,37
Saitama,2020-03-18,1,21,38,1,21,38
Saitama,2020-03-19,4,19,42,4,19,42
Saitama,2020-03-20,3,20,45,3,20,45
Saitama,2020-03-21,3,16,48,3,16,48
Saitama,2020-03-22,7,23,55,7,23,55
Saitama,2020-03-23,1,24,56,1,24,56
Saitama,2020-03-24,7,26,63,7,26,63
Saitama,2020-03-25,1,26,64,1,26,64
Saitama,2020-03-26,7,29,71,7,29,71
Saitama,2020-03-27,6,32,77,6,32,77
Saitama,2020-03-28,7,36,84,7,36,84
Saitama,2020-03-29,6,35,90,6,35,90
Saitama,2020-03-30,0,34,90,0,34,90
Saitama,2020-03-31,16,43,106,16,43,106
Saitama,2020-04-01,3,45,109,3,45,109
Saitama,2020-04-02,15,53,124,15,53,124
Saitama,2020-04-03,16,63,140,16,63,140
Saitama,2020-04-04,25,81,165,25,81,165
Saitama,2020-04-05,25,100,190,25,100,190
